epoch,start_sec,delta_power,theta_power,alpha_power,beta_power
1329,39870,0.7828520668414436,0.11857390767218152,0.029351738969553468,0.012463292090251562
1330,39900,0.8803112934915026,0.04763405857768483,0.00804463355872541,0.004848174427041617
1331,39930,0.8437584790014446,0.04234592963121957,0.015139831397356309,0.008137174280610202
1332,39960,0.7724298158185844,0.04896917706092453,0.016588449000273675,0.02542913096126637
1333,39990,0.8885913588638329,0.0493051140367825,0.010302662214097093,0.006771605632421545
1334,40020,0.8501372507294828,0.09176314973000657,0.017067938477247857,0.01040060452724875
1335,40050,0.7996586386901712,0.09330441084234187,0.01387069488960516,0.0056828651352584915
1336,40080,0.8101077466651684,0.0981096215807562,0.029350268324672187,0.02049671076904356
1337,40110,0.8412767473715367,0.1363230791681475,0.03019552986400272,0.015411613033010354
1338,40140,0.8736579844745737,0.0926776910605532,0.02605037210249549,0.014750457284510821
1339,40170,0.8625458809328086,0.09117043552221145,0.02044328870257909,0.007337446449747327
1340,40200,0.8184535818647645,0.12072469669174508,0.020889399821961183,0.009749830191137485
1341,40230,0.8747912357803359,0.06240522518707857,0.01641951182141175,0.010236865706781333
1342,40260,0.8811257232404124,0.0646142407044791,0.01726104433579229,0.008263297751140652
1343,40290,0.7641049628603743,0.12117302894145479,0.031550705833190085,0.01152262000384932
1344,40320,0.8693650939180826,0.07930518744651649,0.035130501019296274,0.026318985605439545
1345,40350,0.8898169779253358,0.08163912348059656,0.02482337535811997,0.016254774049327757
1346,40380,0.7841597812040214,0.18840278636182983,0.039139581235080295,0.020246454483190585
1347,40410,0.7579839008129409,0.15619683560134992,0.015380807430071503,0.011658977217880806
1348,40440,0.8540514842720539,0.11147509933165489,0.015518340698725886,0.007785599717182397
1349,40470,0.7754948081354859,0.16599943062473813,0.02936674585595803,0.015603923942133245
1350,40500,0.6481029179344588,0.2909942720511688,0.036771518621276575,0.018317548150394415
1351,40530,0.7009976347339781,0.23822682658173727,0.03558605753897299,0.014638916536408031
1352,40560,0.6837439117638505,0.19579053657164788,0.08253063534155797,0.025238640008692477
1353,40590,0.5954287821766598,0.3032443356525822,0.0680837798430184,0.03450211338083246
1354,40620,0.6974079525572161,0.2355963673690466,0.0482354575712935,0.021505214007922373
1355,40650,0.6049458971693105,0.2993566531445894,0.09157755404836485,0.03026488717103569
1356,40680,0.6207526253934674,0.2652244035266176,0.11198736682156607,0.03452200393929099
1357,40710,0.6650699728488958,0.2657650260864838,0.08060847007836336,0.03742422157796527
1358,40740,0.6433028691472787,0.24433653431867663,0.08956798539121423,0.02780955325535911
1359,40770,0.8026355933702025,0.10024004769314315,0.03586800472824804,0.013112549899726928
1360,40800,0.6711560006872377,0.18505912101636848,0.0611115025129309,0.03444445762356348
1361,40830,0.6970885431591398,0.20344226098828277,0.07454145643186677,0.03098348448008297
1362,40860,0.7090356480145603,0.1985202275902124,0.07849662245507316,0.02899056401369105
1363,40890,0.6058995951710728,0.25348000173881025,0.10218921216008545,0.036855001973087685
1364,40920,0.7489861345938403,0.1585212632241787,0.05562902248144945,0.02070076745596347
1365,40950,0.7401051522854398,0.18614447664719166,0.06737446941942946,0.031749440728395355
1366,40980,0.7515813247067091,0.10769985190452566,0.04719132967947354,0.024803905836398087
1367,41010,0.6305595185559625,0.23254979888776225,0.07076907539018429,0.03128608502388467
1368,41040,0.6408408865067656,0.2681914768090501,0.06457302591588537,0.03645153048794876
1369,41070,0.6447567648636507,0.2419780687741392,0.08732196734240823,0.03572705862931891
1370,41100,0.6579674185093408,0.23344492162499644,0.07505325671568595,0.03270695452125186
1371,41130,0.7013591481284007,0.20676271588896572,0.06677260067118355,0.028403407799274173
1372,41160,0.7413060924679712,0.19872919800115568,0.05276872317561741,0.030720365699322613
1373,41190,0.7604439853316609,0.14865823204634968,0.05515633305922954,0.024625342403813782
1374,41220,0.72948527185493,0.16027946074911092,0.04445656571566155,0.02873361641067075
1375,41250,0.7627151727087734,0.15236561428091439,0.03526609902726473,0.02884831798723032
1376,41280,0.6744695509631617,0.19834267947227743,0.07366515844147921,0.03771727631639183
1377,41310,0.4781499775345091,0.39300485626952797,0.10722181333575526,0.056177375892546996
1378,41340,0.6827152777678477,0.2381739330550041,0.06372151393501593,0.02099116259074276
1379,41370,0.7823878650751421,0.02255660025034992,0.00871097496153008,0.015114394537624445
1380,41400,0.5899073831867632,0.12977718446270636,0.07585122775755702,0.030342274446905203
1381,41430,0.7222583533781433,0.20405588896970342,0.05742247184554558,0.04092094202432927
1382,41460,0.6904551115236166,0.05399919263891701,0.044690569811137226,0.054016887188455376
1383,41490,0.477102276288085,0.3678528108228123,0.18090257945811955,0.045235718722193986
1384,41520,0.41833406973757403,0.41730544440275974,0.21321026679420008,0.04004923789850199
1385,41550,0.6247408822619609,0.2683115946499814,0.08698644348914586,0.04864920925151291
1386,41580,0.8686901042476539,0.10080469268892833,0.025704308727797803,0.01702416122343912
1387,41610,0.729321650818983,0.22551452967766764,0.050264636553380274,0.02139173053252585
1388,41640,0.8242782309202921,0.1047763728497343,0.021634568277570924,0.013551812164173976
1389,41670,0.811011963346382,0.14443641957148812,0.03689442307193357,0.025912175914405696
1390,41700,0.8078262962304444,0.17032962768720067,0.03224392899499274,0.028749565833085317
1391,41730,0.8119727432969959,0.12115058353464613,0.04369152673719333,0.024314602187037692
1392,41760,0.7894870064856458,0.19701285650701478,0.029068563629268285,0.022066607499025347
1393,41790,0.8237264831086714,0.1348823980406473,0.046845554908981395,0.023781329087863533
1394,41820,0.7701229496192145,0.15247894233731665,0.062354099507799056,0.03600616794074017
1395,41850,0.8375298536436176,0.1145169219225938,0.04475077039307851,0.02720145778011635
1396,41880,0.8278266977114765,0.14705352032902047,0.04281487755465873,0.024353413420072956
1397,41910,0.8366703694080015,0.08462164659187192,0.027090816468232057,0.010254143046132851
1398,41940,0.8524841219293543,0.11163999321654965,0.029560736066494325,0.01821824233867654
1399,41970,0.812175890903201,0.12094937472236597,0.051397249727046686,0.029217498113808346
1400,42000,0.780161458249417,0.14327913698535152,0.06282200111686101,0.024839042919505262
1401,42030,0.8582872697129712,0.12146044239049464,0.026040342456828944,0.014744156860306263
1402,42060,0.86830360823959,0.08262295082876758,0.021752611503727516,0.011165032692169131
1403,42090,0.7636411626316246,0.16154675755994002,0.07147751090293399,0.03714992841204953
1404,42120,0.839078402931479,0.09410831628116302,0.03600696571296583,0.02514515507352061
1405,42150,0.887459016675442,0.08918525601221973,0.021662250761132477,0.011381767396874652
1406,42180,0.8751485290655187,0.08160932544553305,0.01767855068444154,0.009544566768796024
1407,42210,0.8414965702372045,0.1236476229162387,0.032865664126673945,0.012803459503985756
1408,42240,0.838624562858289,0.08149550064692417,0.027818562783926856,0.014876803891530005
1409,42270,0.85731710084447,0.08629594834700124,0.020011043806915096,0.010581913499606155
1410,42300,0.8644550341575884,0.0628727688918316,0.01701283459993807,0.007770290642049
1411,42330,0.8354956848352164,0.07832067307284835,0.022669344373659056,0.015773773692174486
1412,42360,0.8166457750068558,0.11129029976383628,0.056155889348602085,0.03378481667286996
1413,42390,0.8402154597456024,0.10036928461186628,0.054528840054793234,0.032171942810696366
1414,42420,0.750364811798862,0.15174027746147506,0.03389699400418114,0.01609521063906803
1415,42450,0.8324602169414894,0.1179052468323658,0.029575706064717558,0.01360191196934132
1416,42480,0.69851019068007,0.15797013342079955,0.043411062570017644,0.05324769952712877
1417,42510,0.7394668952763305,0.11778712971613146,0.06487542359992428,0.04006981632424588
1418,42540,0.7067645702113534,0.17741156838006283,0.06487003837169222,0.024578766223462247
1419,42570,0.7352040892906314,0.14348912086131882,0.0733018395404099,0.04008688271979054
1420,42600,0.8001283427582914,0.12544682056000436,0.05862370879681773,0.04377366051333106
1421,42630,0.8246356593257116,0.1250980798096122,0.05120770618834407,0.028621203292930875
1422,42660,0.859412676832269,0.08975870873686984,0.034888154082829206,0.016913156108419706
1423,42690,0.8563333485312542,0.07567821525190042,0.03619303240408487,0.020950461145828103
1424,42720,0.8334180962487625,0.12091542924362535,0.04854915567472725,0.019067611274811953
1425,42750,0.8533511876813596,0.07751078278695636,0.026122906466787516,0.01253326556806595
1426,42780,0.7823110453204436,0.1615840665451599,0.053655163547037796,0.024892846584281585
1427,42810,0.852011303495839,0.10294404268008449,0.03754965378664051,0.013813243521745323
1428,42840,0.8264169422334586,0.129481014146952,0.03245089476461264,0.012752134250845376
1429,42870,0.8962585779000076,0.047741710131783285,0.007985905721007021,0.0029634798516347356
1430,42900,0.8634096798564206,0.11792014220100966,0.02836536624996236,0.016805219595222395
1431,42930,0.8081482375127105,0.14862969292476635,0.036577579727965506,0.027685763243591736
1432,42960,0.8315493671481003,0.12205070779868951,0.03891124016702925,0.022412845846117743
1433,42990,0.8663761324556593,0.08025979508726491,0.028242362607239262,0.011577415604050656
1434,43020,0.8057780197219058,0.14001676167994118,0.0575416996906177,0.022257925946442776
1435,43050,0.7591104036110345,0.12653803273229225,0.07285877024015727,0.028900763682980526
1436,43080,0.8513753253807025,0.10315669853187254,0.035156456336747674,0.013134838105723749
1437,43110,0.7914189562002291,0.13247862230041235,0.04257131126269481,0.01834588139190602
1438,43140,0.8247634850242077,0.1013440136950563,0.040921281394529295,0.014822887285321778
1439,43170,0.8309785934155746,0.11662325472761764,0.04749784337616772,0.014355923801627011
1440,43200,0.8364795998167149,0.08408718058097885,0.04057637225688793,0.012403002830626356
1441,43230,0.8831848494475721,0.07152687047603155,0.024527655701878426,0.009508698535633242
1442,43260,0.858664608169836,0.07485881607010278,0.024937702990671537,0.011011762956846076
1443,43290,0.897525063234671,0.06677388616952847,0.01270281655399958,0.005283234961147339
1444,43320,0.8442027955271815,0.08590051474761654,0.01569787651368451,0.0072943303298905185
1445,43350,0.8547053048042831,0.07676216428578388,0.018214898533591466,0.005038733729157763
1446,43380,0.8648747914649806,0.06383908177219061,0.013824104025547993,0.004926438483600178
1447,43410,0.8811576723660978,0.071432204279286,0.015378608247763869,0.006809385750312224
1448,43440,0.8742048074345293,0.04879834282621446,0.011302456707093417,0.004428648723427043
1449,43470,0.860876184796322,0.08077964352110836,0.022361067400040163,0.005290085273234551
1450,43500,0.8503270692692019,0.05381701368090431,0.01438578413763563,0.005066075651926284
1451,43530,0.8721027514515518,0.045771805199271307,0.015700727984345183,0.004686144267126954
1452,43560,0.8335684057904986,0.060172782969781576,0.01861127430533642,0.004826961439982025
1453,43590,0.8950467807250232,0.04567613003960043,0.009556328326818143,0.0030817620080373547
1454,43620,0.8764094000065344,0.055428648470868994,0.012842283591306198,0.0035689198796087507
1455,43650,0.8593327771133832,0.04382830423882962,0.010298760077821685,0.003645530995730118
1456,43680,0.883295138714477,0.047891599718590014,0.017552645966699445,0.009235943645251396
1457,43710,0.8724493497037149,0.05517685039416767,0.01245063947651565,0.005356412258171142
1458,43740,0.8659469191990313,0.06583305004059042,0.027622695423559607,0.020323149320062083
1459,43770,0.8484394231085474,0.097755739185433,0.020259554502708207,0.011183749537796231
1460,43800,0.8260945860800479,0.08546058424999951,0.021958467847278857,0.009039962599585801
1461,43830,0.8470872984075296,0.0691647396901434,0.01822646288423889,0.007331578076355325
1462,43860,0.8624657152354903,0.07548597251147482,0.027917838385119628,0.010253343099845281
1463,43890,0.9038028828819025,0.05082824737358813,0.02365233746891343,0.008118496384756674
1464,43920,0.8686848558980389,0.05908977697930295,0.013150653651601741,0.0050106185505142875
1465,43950,0.8660849112878117,0.06448305606563638,0.011627298938005307,0.005240669727319956
1466,43980,0.8763228035716234,0.05821911598977994,0.016060184103551894,0.007531894068527996
1467,44010,0.9342426854680068,0.03015638778162654,0.006716520685006018,0.001745326374995248
1468,44040,0.912183083126185,0.04895478730763801,0.009936089290831012,0.004336189440367349
1469,44070,0.9105456028538071,0.05242132459477739,0.011399741955591921,0.005841510598293662
1470,44100,0.8919952464353198,0.04993734695687013,0.01800760263393867,0.007349889170253291
1471,44130,0.922949093783261,0.053752251481930934,0.015350420212628231,0.0062798472653391
1472,44160,0.895774848791045,0.04701629595173715,0.01121982190868548,0.0036131818513254607
1473,44190,0.873358018357348,0.051874205770719946,0.012474347181998365,0.003478271291898575
1474,44220,0.9018046097087482,0.044107616096231525,0.00812426000985045,0.0032146829786586727
1475,44250,0.8683872596193515,0.029870692565526973,0.007229836183735007,0.003087632231870284
1476,44280,0.8932323039988634,0.03920839736761933,0.00989731568755704,0.0032132941161301734
1477,44310,0.883838977294829,0.02685434539662079,0.006720686439940063,0.0019329410562849046
1478,44340,0.9195749491740853,0.03990788735380394,0.011187905555773158,0.004047046539145035
1479,44370,0.9019508546283568,0.03334062119463618,0.0045756124620104895,0.0017223038958889382
1480,44400,0.9034909884154708,0.04832450176939816,0.008611105199615443,0.004521990446450656
1481,44430,0.8760281159792925,0.03767591615317826,0.013144424895521357,0.017416726941614735
1482,44460,0.8770501969915491,0.06339096364928885,0.012705906568677712,0.0045532869051706235
1483,44490,0.8690600443313002,0.04821654939838083,0.011942762655114606,0.005390209975255378
1484,44520,0.7740452865794254,0.15661735697901275,0.03624666739838276,0.024224873263401444
1485,44550,0.8240778608501306,0.11121107159148563,0.04202735043186709,0.024064833273590536
1486,44580,0.8496323614554107,0.09762046218150057,0.025106886582673776,0.010714848551145436
1487,44610,0.8914802178322676,0.07344153965683198,0.012852526619945737,0.0057921176713296154
1488,44640,0.8493406798915908,0.1119744796306896,0.016261522758589324,0.0069790763552845395
1489,44670,0.8339133876996675,0.08944133192409812,0.013691712312646185,0.004922040356201281
1490,44700,0.7581574012657847,0.1685253113960723,0.031005625086120776,0.0105080818406806
1491,44730,0.6937941536431118,0.23524286588401497,0.043217694970934493,0.01785508315352787
1492,44760,0.6842043770550191,0.2524802616710352,0.07508616065494776,0.027475627879874426
1493,44790,0.7066241253437281,0.222990565515026,0.06122117878002356,0.026006075696342574
1494,44820,0.6771119791199532,0.24389409337074033,0.05063315606072619,0.024694580076874632
1495,44850,0.8071500555205053,0.12264490864494192,0.04105712710938557,0.030355085852554756
1496,44880,0.684605875576612,0.18738484739326428,0.08930712674084693,0.030542929282667046
1497,44910,0.66083707460868,0.23035083990925515,0.09391056273720462,0.03563900903400405
1498,44940,0.6027548805409929,0.23528612138355376,0.0764695882002752,0.06638410339566779
1499,44970,0.4579602273299962,0.38317288488367324,0.11137736655876357,0.0666289489927497
1500,45000,0.5667956115166699,0.30607259641393736,0.08129806998184208,0.05448971943148374
1501,45030,0.6033363393184865,0.2620438650056071,0.09598022173945607,0.0427526040835799
1502,45060,0.6551233776364098,0.2749574822224829,0.0665091687947683,0.02928455831957529
1503,45090,0.7080177106991411,0.2430414399363582,0.04613423407623852,0.025206669278136043
1504,45120,0.6985738848587184,0.2192911221631835,0.04998069963147902,0.027003685799414312
1505,45150,0.7309333491685784,0.17716141431450044,0.057762650350496304,0.030568027476771967
1506,45180,0.7250703454570449,0.1948209562044867,0.06396278597579647,0.033256669821094216
1507,45210,0.6869130020812458,0.19963430864837936,0.0642658040302602,0.03467505469431219
1508,45240,0.6699528221872246,0.23648153232580615,0.06915268417625865,0.02998091414215057
1509,45270,0.6663776148783424,0.24767598443454172,0.07260643861277034,0.03487587057482401
1510,45300,0.5979862862963994,0.3070483716728853,0.06236437399962138,0.04234017957057455
1511,45330,0.7236489933742264,0.17767394134516987,0.050225101151411516,0.03446199209830076
1512,45360,0.6663086880816552,0.24913162562664257,0.0701899344158405,0.02662071571236713
1513,45390,0.7005424604888872,0.20429634922151474,0.060976627717372035,0.03908294743572816
1514,45420,0.8325320842985282,0.11243242947947311,0.033311842213636936,0.013036055697157304
1515,45450,0.7524924739570307,0.13089023053755186,0.050358620349865144,0.029361192072101718
1516,45480,0.7378193206020468,0.11947108792335699,0.04416414549478517,0.03228919674696692
1517,45510,0.8212277109453937,0.024690806346443394,0.016157331601893574,0.018025058692805507
1518,45540,0.48794974939162583,0.3261715887713279,0.20555689458753762,0.04926593641677627
1519,45570,0.5118329392583489,0.3074653788569593,0.1475762298767275,0.053577605721846944
1520,45600,0.5695825220813857,0.29427422983459584,0.11583624049970004,0.05896422129310034
1521,45630,0.8181480578901807,0.031182881119784615,0.014759082771659443,0.01786592926238143
1522,45660,0.8519638685725458,0.038606848539350175,0.009893799265308109,0.01734301219318497
1523,45690,0.8563481522629782,0.07116665688046617,0.009964877273637636,0.010662900383320364
1524,45720,0.8407406383716686,0.04062743145107269,0.006425822060694776,0.006422255087321996
1525,45750,0.8790199920916308,0.05641321386431228,0.00949559575575456,0.008635697624947543
1526,45780,0.8533610542863111,0.03749507602742066,0.008162939266332008,0.011549481844691857
1527,45810,0.7608669943856486,0.014415266413454503,0.006200803844468871,0.005565290149397944
1528,45840,0.6743055545953279,0.16721215294453054,0.08915287125127,0.02543907029248081
1529,45870,0.34500977298057606,0.4646413433508549,0.2119459912796934,0.039944991347001066
1530,45900,0.35640336190026894,0.4870890057416636,0.2050924926705002,0.03718401598179875
1531,45930,0.44303369725889036,0.3355995967331163,0.20972217942340987,0.03882040443026274
1532,45960,0.35554549736808533,0.4663415557707781,0.2521650993674939,0.043727491460717006
1533,45990,0.4047752588274396,0.40772280400858957,0.19115089488658893,0.04504811073431987
1534,46020,0.5448501205123938,0.30915121065244355,0.2018752195506059,0.03676013906275377
1535,46050,0.5035964142415871,0.3037298747039541,0.2097113821152186,0.052501402996527204
1536,46080,0.5006170609868782,0.28748108274545525,0.17661557674091036,0.04955479498114232
1537,46110,0.5150852274593397,0.32443997901543675,0.180940749816714,0.041924922562081836
1538,46140,0.5433016038706451,0.3243469506818099,0.16258618124683782,0.055616060052598754
1539,46170,0.49845335386103296,0.3805017275549062,0.1581302833053007,0.05139999658076236
1540,46200,0.5476191152027009,0.19666016737043415,0.1255086802527422,0.10275520210171678
1541,46230,0.5362081005574303,0.30234109078861526,0.18369329872951837,0.03810234460639962
1542,46260,0.527058917825229,0.3411386577341504,0.2172913468780556,0.04206208381028059
1543,46290,0.595242534763596,0.2920311362993345,0.1200417223187015,0.048185736119592926
1544,46320,0.6617490484296146,0.21097088566640945,0.10487086938073811,0.038269789577896514
1545,46350,0.7827314210123623,0.18663407454658787,0.024332783115289806,0.021404243418162525
1546,46380,0.7956800890492323,0.15760536272888107,0.032238498663926154,0.016892499236622862
1547,46410,0.788919958115671,0.16632800811610926,0.06518825276223147,0.023494205255028017
1548,46440,0.7728948534089478,0.15453134392220885,0.02976293506712498,0.025816113125495616
1549,46470,0.8432646793709598,0.12202254066690828,0.034658845211795096,0.016152645338255434
1550,46500,0.7611824551993985,0.17532869059741643,0.047802359384614614,0.02278584780436834
1551,46530,0.8837631547342502,0.08629451969642823,0.022753661267903836,0.019102954606037635
1552,46560,0.7471200760954093,0.14578246587745922,0.038721343572671575,0.025536517212897385
1553,46590,0.8014817780102513,0.1200216764159078,0.050462289831826906,0.032561280489752015
1554,46620,0.7293487323041026,0.14638425215091394,0.05273452319394875,0.06053141849400279
1555,46650,0.8539735763280341,0.10823619119467917,0.02562570804430771,0.02508233185988559
1556,46680,0.7474946040225154,0.18150769996827243,0.056880715592044155,0.025841921884078262
1557,46710,0.7666739983341082,0.15045471563761775,0.041486681444669056,0.04099877816834842
1558,46740,0.7781484088759708,0.10371010302279962,0.05417106772997691,0.048838015403811066
1559,46770,0.8164193089490202,0.13178241587929657,0.038076324554746944,0.02501204156665059
1560,46800,0.7352171526821393,0.24470096417962756,0.0332849146139578,0.03213875521752839
1561,46830,0.7698885793432074,0.15387473025338988,0.055727345884911746,0.05257601657061609
1562,46860,0.8117029507819012,0.14310765116399227,0.03168321185964238,0.033255440022232165
1563,46890,0.7176677871072961,0.18471708836947076,0.0804433763035367,0.0602810159737172
1564,46920,0.7985798285203521,0.1145949874732194,0.05276247448330023,0.03707849379572712
1565,46950,0.8183152771125274,0.12975685384685878,0.03681547437521544,0.03307146617003295
1566,46980,0.7751847425701001,0.14504906792715858,0.054296276009840785,0.03329012834305204
1567,47010,0.7350548751975834,0.18662103538020916,0.07472888851132226,0.049244638244745856
1568,47040,0.7754532357848816,0.14936100843347638,0.04833438201083568,0.03502253056393734
1569,47070,0.7758818164026039,0.02513763297650937,0.027666852114815323,0.038584353173357254
1570,47100,0.592981267780546,0.22349763601465752,0.13724305260773434,0.04975891336138879
1571,47130,0.8331912968985877,0.10944845605750415,0.02577401981376183,0.02032501902627249
1572,47160,0.8598959361092535,0.09195681824613368,0.02612158726270546,0.01761597387060247
1573,47190,0.8349978667462955,0.08776538742311055,0.04633210309647649,0.03150001113318689
1574,47220,0.731105090022991,0.18746044250233793,0.06544967718545877,0.03375264603313212
1575,47250,0.8019878869981334,0.11060168871057707,0.03959896262864524,0.030788535292742857
1576,47280,0.7339589283089072,0.14275748053348022,0.09964727367366404,0.06892217778571877
1577,47310,0.8123754128541515,0.17433118498016006,0.04194258905383,0.027696765245528672
1578,47340,0.8235722567199104,0.13370047703276028,0.03797457522080657,0.02990541731565937
1579,47370,0.8054958435592372,0.11413033281254915,0.05577220120882584,0.04293773930122756
1580,47400,0.7867744365966494,0.1506290465231121,0.05675969605375832,0.027815063860210223
1581,47430,0.8263040168770067,0.10610837114543528,0.04876769449932494,0.03350304725261153
1582,47460,0.811653160100072,0.1333078369459864,0.03626316383141584,0.026943741889708953
1583,47490,0.844070275654501,0.12115524356545929,0.03134870069106038,0.025697768894191772
1584,47520,0.8100267236400177,0.11046908122908705,0.04328049909631643,0.025253022581985727
1585,47550,0.7838402269351243,0.12246767591193386,0.05156684229319522,0.034458912077884755
1586,47580,0.822346317593074,0.10515684524210725,0.04347534916125089,0.023707304284079432
1587,47610,0.8760103306256781,0.08093498819733685,0.02279502228657702,0.01378406446498843
1588,47640,0.8007274203785135,0.08099394131294353,0.058610715992316625,0.03496841460139121
1589,47670,0.782749853693165,0.1194127732225098,0.023522051304041558,0.017142968712286686
1590,47700,0.8158407700899726,0.1425940177864445,0.03588849549597685,0.030132151711333894
1591,47730,0.8276056680539452,0.07338017736212783,0.03193033354389141,0.015805060620655426
1592,47760,0.7750572098310732,0.13908817022276077,0.03900915761604195,0.02657117078945955
1593,47790,0.8197532518549536,0.12111302359785361,0.044740044589574014,0.041852191820410806
1594,47820,0.8452720311902566,0.11769242473791809,0.035532704215287876,0.02411743198073537
1595,47850,0.8048336183132111,0.1277718381257895,0.048144481726322984,0.020619567552198872
1596,47880,0.7920167043179971,0.1650059358090879,0.05422707750188984,0.017251882014978695
1597,47910,0.7995871378581022,0.11690873892641886,0.04381915115490278,0.03648574336884704
1598,47940,0.8402268652243372,0.07041927883954378,0.038718827208443905,0.026561086636217247
1599,47970,0.801683261183596,0.12232124126625359,0.0518732156109687,0.04570045516164471
1600,48000,0.7997805802764574,0.12323787734757644,0.03572225317876769,0.025041228097920518
1601,48030,0.8530014282613456,0.09449049792596449,0.02535513920635989,0.012236974062914293
1602,48060,0.8246239624097295,0.12013855038157004,0.030776923135202687,0.016180451793893817
1603,48090,0.8298946294554823,0.12258807932450656,0.043590871119238234,0.02087393841265201
1604,48120,0.8262877720277011,0.09338694612415682,0.037082211297345846,0.02236480047332345
1605,48150,0.9067143129774,0.05061088519737575,0.013810006712563227,0.007217973174548344
1606,48180,0.8344520639966071,0.11645620329764232,0.03369554573380786,0.016262088253605932
1607,48210,0.8842888344362482,0.06763623923376526,0.013814457718802181,0.005830605439493929
1608,48240,0.8806131210242095,0.06677246695445718,0.01376053973622132,0.006535902296565426
1609,48270,0.8873089652611232,0.06588707612429713,0.015328740996880898,0.011113920507716105
1610,48300,0.8622677151516488,0.08460929663639438,0.02730481668553568,0.01657371492264751
1611,48330,0.8342902417883983,0.10228266394903154,0.03818370483180601,0.01446010477077902
1612,48360,0.8117060272754432,0.12303104562251219,0.029596901495716605,0.018154278973488914
1613,48390,0.8543829870864386,0.09533011863807504,0.024444232951252188,0.016302851380533303
1614,48420,0.9089667435808101,0.05435795796461351,0.013572121562543758,0.005541466381157008
1615,48450,0.9141793555156075,0.046048225429829046,0.012591724304192465,0.007059986678513234
1616,48480,0.8915413800386007,0.06629770077365879,0.016647126486479483,0.007380084401980178
1617,48510,0.8829393271060673,0.062084096519034286,0.021194055423790856,0.011994221605699082
1618,48540,0.9004504735858534,0.06093180220773208,0.015514720918490765,0.007158208883009682
1619,48570,0.8846428490724186,0.0750334865632503,0.019244283384223272,0.011334328068235932
1620,48600,0.8939973344480712,0.07993744996321545,0.020937585784322706,0.008458053840425426
1621,48630,0.882547690280191,0.08665593991810254,0.02559572038056965,0.008689804909390473
1622,48660,0.887177543737788,0.045022195117401145,0.010188642313115184,0.004753390297801908
1623,48690,0.9118002924405347,0.058992521229113415,0.01130170081773905,0.005447305241948899
1624,48720,0.9214743552645116,0.02659316385095807,0.009311618729110016,0.00704470127390191
1625,48750,0.8792258089408647,0.06997284476934318,0.015414919306079449,0.011937392611383294
1626,48780,0.8342664778766375,0.0949631586409689,0.021896320693806433,0.009636171422417465
1627,48810,0.8758427482979768,0.07948445727334273,0.01670952766865211,0.009004599175612258
1628,48840,0.8212162433234063,0.11314800912131598,0.02980333753594146,0.022972048144068474
1629,48870,0.8621640355452793,0.08908364565478015,0.024822227406652648,0.017398790939807854
1630,48900,0.890491574803518,0.07523918529504678,0.024688281868908993,0.01850874578421233
1631,48930,0.7730939636240691,0.16634177644463993,0.03346258621911823,0.016773987196887125
1632,48960,0.8763740664097782,0.09854825192863534,0.01953356789297634,0.012240861247648657
1633,48990,0.8474569073374326,0.09178641295694882,0.015818408876912004,0.005823426193851425
1634,49020,0.8244490633549383,0.12331587915870819,0.02454457368139856,0.013023848975050168
1635,49050,0.7905272054857169,0.14459750906710098,0.02854551619249589,0.014984027600698911
1636,49080,0.7611980964513653,0.18218192492273613,0.03238980291436801,0.014518613569198396
1637,49110,0.7077628898316238,0.1970291382060741,0.05186169841174057,0.029705297979334664
1638,49140,0.6247617460883119,0.18769767330013093,0.09042850464682023,0.061656547485556545
1639,49170,0.6728067922829597,0.22463304106464121,0.059844754459528846,0.02910013554395264
1640,49200,0.7343458135443056,0.1864810736328092,0.03977015537528201,0.02761994341905879
1641,49230,0.7191263662528952,0.18327951182994773,0.06290851774082014,0.029903817840312902
1642,49260,0.7128799827014047,0.1987611754332447,0.06373509108296341,0.029811415786411822
1643,49290,0.6857568648981567,0.23204146184489116,0.04992012228030973,0.03129777640440142
1644,49320,0.71878673361268,0.1910921160480215,0.04570874434267947,0.02242052360746848
1645,49350,0.7722370661644263,0.13484252002908828,0.052144890963770764,0.02996645770126669
1646,49380,0.704265546187926,0.2178470119625571,0.05852616707402766,0.026770659695184485
1647,49410,0.6854517863333155,0.19159077469817237,0.061722044604702736,0.046244156716440166
1648,49440,0.7058777254910252,0.15972760065093503,0.04693689249984634,0.02435199312495572
1649,49470,0.8372665278487295,0.09055475311318374,0.02675420936117716,0.013016416475538849
1650,49500,0.7268758585979377,0.13169998946263153,0.04107654919704174,0.026120488656810267
1651,49530,0.7226365879030231,0.20112052731910038,0.05078849497698898,0.029293833424281875
1652,49560,0.6772427147905661,0.19658228474012418,0.0653510882428935,0.030956406051538043
1653,49590,0.726338447821593,0.1658501940841716,0.04730554027301019,0.030122211555427703
1654,49620,0.7708610536391834,0.14111837080074177,0.04707270716571289,0.02898070922548321
1655,49650,0.7502431637626271,0.12411414600329676,0.046058746585165455,0.02073953912864688
1656,49680,0.6750632962555545,0.2096340533535607,0.07502779662503878,0.039615419304148206
1657,49710,0.6547573728990727,0.21192097674810034,0.08109204661587319,0.03647637348696106
1658,49740,0.6328760977783047,0.1558398447406321,0.07701589863552649,0.08052726780511689
1659,49770,0.6949414599685793,0.19160183078390364,0.06871301436795732,0.028423180937041333
1660,49800,0.6870736267217307,0.20612390335789876,0.059924707784305635,0.04158511797744239
1661,49830,0.6454412435807869,0.2556803428381911,0.05283582964885658,0.039229745209982965
